id,text,label,mode
LSi-o-IrDMs_7,the plot is you know,-0.2,train
LSi-o-IrDMs_8,actually the acting is ok,0.4,train
LSi-o-IrDMs_9,i guess for this kind of movie the plot is is is threadbare,-1.0,train
LSi-o-IrDMs_10,the the um character development is nil,-2.0,train
LSi-o-IrDMs_11,but none of those things matter its a fun movie anyway,1.4,train
LSi-o-IrDMs_12,its a popcorn movie,-0.5,train
LSi-o-IrDMs_13,which is a terrible picture,-2.4,train
LSi-o-IrDMs_14,um but um this 3d definatelly looks a lot better i think that real d,2.0,train
LSi-o-IrDMs_15,i had ideal seats,1.0,train
LSi-o-IrDMs_16,because its good to sit right in the middle of the theater with 3d and,0.6,train
LSi-o-IrDMs_17,um but the they looked awesome,1.6,train
LSi-o-IrDMs_18,the 3d itself really had improved,1.2,train
LSi-o-IrDMs_19,um the color looked great,2.0,train
LSi-o-IrDMs_20,coz sometimes 3d can mess up the color at least the old anaglyphic 3d i think real d it you know had sort of had sort of tempted but it winds itself its also um not ideal for for the imigae itslef um,-1.2,train
LSi-o-IrDMs_21,itslef um but this looked amazing looked really good,2.8,train
LSi-o-IrDMs_22,and it makes it worth going to see this movie if youve got um the dolby 3d somewhere in your town,1.8,train
LSi-o-IrDMs_23,and i hope this takes over as the new system,1.0,train
LSi-o-IrDMs_24,i would love that,1.8,train
LSi-o-IrDMs_25,that be that would be cool to see i mean,0.4,train
LSi-o-IrDMs_26,eventually were gonna get burned out as a soci as a society,-1.2,train
LSi-o-IrDMs_27,once agian were gonna be burned out on 3d because,-0.8,train
LSi-o-IrDMs_28,3d because its it is a gimmick ultmatelly um,-1.6,train
LSi-o-IrDMs_29,ultmatelly um but i will say um with this with this quality of 3d you could almost make you know a regular like a dramatic movie or an action movie or something that was really good movie and you could make it 3d and it wouldnt at all,1.4,train
MLal-t_vJPM_1,i just wanted to let you know that 3d is really ridiculously expensive,-1.2,train
MLal-t_vJPM_2,you know what you should see how to train your dragon,1.8,train
MLal-t_vJPM_3,you should take your kids,1.6,train
MLal-t_vJPM_4,and if you dont have kids you may wanna consider seeing it anyway,1.8,train
MLal-t_vJPM_5,its probably the best thing currently in theaters,2.2,train
MLal-t_vJPM_6,it is its a great story,2.6,train
MLal-t_vJPM_7,its a lot of fun to watch,2.2,train
MLal-t_vJPM_8,its beautifully done,2.6,train
MLal-t_vJPM_9,and its really well written,2.0,train
MLal-t_vJPM_10,i have two problems with it,-1.8,train
MLal-t_vJPM_11,number one im getting a little sick of the xxx kind of lead character sort of really awkward boy who is really awkward and stuff you know im getting sick of that character and im tired of it,-2.8,train
MLal-t_vJPM_12,and i get angry about it laughter xxx doesnt play best character in the film,-2.0,train
MLal-t_vJPM_13,but he might as well,0.8,train
MLal-t_vJPM_14,so im im im through with that guy,-1.4,train
MLal-t_vJPM_15,second theres one massive plot hole in this film and it is the size of a dragon that is big as a mountain and when you see the film youll probably know what i mean,-1.0,train
MLal-t_vJPM_16,um theres no explanation for this thing,-1.6,train
MLal-t_vJPM_17,and the only explanation i come up with makes this story kind of kind of creepy,-1.0,train
MLal-t_vJPM_18,other then those two things this is a really fun film that you will enjoy unless you are soleless piece of machenery so,-0.4,train
Njd1F0vZSm4_1,im gonna give this a grade b minus,1.2,train
Njd1F0vZSm4_2,the cgi work the 3d is spectacular,2.8,train
Njd1F0vZSm4_3,the flying sequences are beautiful,2.4,train
Njd1F0vZSm4_4,and the owls are really wonderful,2.2,train
Njd1F0vZSm4_5,and come of real,0.2,train
Njd1F0vZSm4_6,and they do have very nice personalites and,1.6,train
Njd1F0vZSm4_7,but the story is very dark,-1.0,train
Njd1F0vZSm4_8,in fact my six years old was scared most of the movie,-1.8,train
Njd1F0vZSm4_9,um my other complaint other than that theres like nothing light or funny in this story to break up the slumber mood is the battle itself,-1.8,train
Njd1F0vZSm4_10,you cant tell which are the good owls which are the bed owls,-0.6,train
Njd1F0vZSm4_11,they really needed to somehow set them apart with armor,-1.6,train
Njd1F0vZSm4_12,anyway this is one you can skip,-1.8,train
Njd1F0vZSm4_13,or you can see up to you,0.2,train
Nzq88NnDkEk_1,which is a reboot i guess it would be the best term for the i believe it was a 1981 movie clash of the titans,-0.4,train
Nzq88NnDkEk_2,um unfortunatelly im going to have to say this movie was terrible,-2.8,train
Nzq88NnDkEk_3,um i was really looking forward to it,-0.4,train
Nzq88NnDkEk_4,i was a little hasitant at firstyou know as you are with with reboots you know,-0.8,train
Nzq88NnDkEk_5,is it gonna be good,-0.2,train
Nzq88NnDkEk_6,but as the trailers came out i i really liked what i was seeing,1.8,train
Nzq88NnDkEk_7,i think that music that music they kind of pull it with the soundtrack really got me excited about seeing this movie,1.8,train
Nzq88NnDkEk_8,and and being a fan of the original i was i was looking forward to seeing it,-1.0,train
Nzq88NnDkEk_9,but to me someone needs to release the crackon on this movie and just totally destroy it,-3.0,train
Nzq88NnDkEk_10,because i just felt like it was it seemed like it was a rushed movie,-1.4,train
Nzq88NnDkEk_11,it seemed like there was no story development in it,-2.0,train
Nzq88NnDkEk_12,um i just really didnt have good time,-2.0,train
Nzq88NnDkEk_13,i felt like medusa really wasnt that scary,-1.8,train
Nzq88NnDkEk_14,maybe it was coz i was a kid back at that day but medusa was a lot scar scarier then,-1.0,train
Nzq88NnDkEk_15,um i just think they made her almost looked too you know they tried that you know make her look too beautiful,-1.2,train
Nzq88NnDkEk_16,but um i just in whole really didnt like this movie,-2.2,train
Nzq88NnDkEk_17,the screen you know was that i i kind of fo found myself you know wanted to lay my head back and take a nap,-2.2,train
Nzq88NnDkEk_18,and actually the guy sitting next to me actually was taking a nap laughter he kept dozing off,-1.4,train
Nzq88NnDkEk_19,and and after the movie um going out into the theater into the lobby i had noone i heard noone say anything good,-2.4,train
Nzq88NnDkEk_20,and my friedns who were there had nothing good to say about it,-2.4,train
Nzq88NnDkEk_21,so unfortunatelly i must say this one is probably gonna be waiting until it comes on hbo or,-1.2,train
Nzq88NnDkEk_22,or get it at um um red box for a buck,-0.5,train
Nzq88NnDkEk_23,um i just really didnt like it,-2.0,train
Nzq88NnDkEk_24,um but hey if youre looking to spend some money um go check it out maybe you will like it,-1.0,train
Nzq88NnDkEk_25,but um from my review im gonna say im gonna give it two thumbs down,-2.8,train
Nzq88NnDkEk_26,release the cracken on this movie dont go see it go see something else how to train the dragon and um thats all im gonna say about that,-2.8,train
Nzq88NnDkEk_27,so disappointment definately i,-2.0,train
Nzq88NnDkEk_28,i did not wanna give this movie a bad review,-0.2,train
Nzq88NnDkEk_29,i im a fan of the original you know loved it,1.2,train
Nzq88NnDkEk_30,and um but i got to i got to do my duty and let you guys know its a a major suck fest,-3.0,train
Nzq88NnDkEk_31,heard good things about the screenings on that,1.6,train
Nzq88NnDkEk_32,and um looking really forward to seeing that movie,1.8,train
OQvJTdtJ2H4_1,it couldve been better,-1.0,train
OQvJTdtJ2H4_2,the first one was a lot better,-0.8,train
OQvJTdtJ2H4_3,they couldve made zeus a little less sparkly it was very distracting,-1.6,train
OQvJTdtJ2H4_4,um it was very hard to follow,-2.0,train
OQvJTdtJ2H4_5,the first one made more sense,-0.8,train
OQvJTdtJ2H4_6,and the crackon you know in the preview is like so much hype,-1.0,train
OQvJTdtJ2H4_7,they pretend theres gonna be this big scene it maybe lasts about a minute and i was like is that it,-1.6,train
OQvJTdtJ2H4_8,and than its definatelly not a 3d movie,-0.8,train
OQvJTdtJ2H4_9,the previews are much more 3d the ne so yeah it was very disappointing,-1.8,train
OQvJTdtJ2H4_10,i give it about one and a half stars,-2.0,train
OQvJTdtJ2H4_11,so thats thumbs down if you dont understand,-2.2,train
OQvJTdtJ2H4_12,so it is not a buy,-1.25,train
OQvJTdtJ2H4_13,but the cgi was great,1.4,train
OQvJTdtJ2H4_14,and thats exectly how i thought a giant scorpion would look with the piece of driftwood that had blue fire on it,-0.5,train
OQvJTdtJ2H4_15,um medusa was way different from percy jackson and glandon laws,-0.4,train
OQvJTdtJ2H4_16,but the best part about the movie i ve got a free pair of glasses,-1.0,train
OtBXNcAL_lE_1,and a guy who looks a lot like tom cruise,0.2,train
OtBXNcAL_lE_2,um lip smacking this movie is dumb,-2.6,train
OtBXNcAL_lE_3,uh i personally think its a waste of money,-1.2,train
OtBXNcAL_lE_4,just because i cant stand movies that are so predictable,-2.0,train
OtBXNcAL_lE_5,laughing i just just cant stand movies where its like the same plot as like 50 other million movies,-2.8,train
OtBXNcAL_lE_6,just different just different people playing the roles,0.4,train
OtBXNcAL_lE_7,i really dont care to see those,-2.0,train
OtBXNcAL_lE_8,but you know what i took a chance,0.2,train
OtBXNcAL_lE_9,you know i like kate hudson,1.2,train
OtBXNcAL_lE_10,so i thought this movie would be funny,0.4,train
OtBXNcAL_lE_11,and dont get me wrong there were you know funny parts in the movie,0.2,train
OtBXNcAL_lE_12,i just dont care for the plot,-2.0,train
OtBXNcAL_lE_13,i dont care for basically any of it,-2.2,train
OtBXNcAL_lE_14,because its predictable,-1.0,train
OtBXNcAL_lE_15,its the same you know rise and fall,-0.4,train
OtBXNcAL_lE_16,but shes in trouble you know cuz she doesnt wanna tell her best friend blah blah blah,-0.6,train
OtBXNcAL_lE_17,and so shes all sad walking in the rain blah blah blah,-1.2,train
OtBXNcAL_lE_18,and blah blah blah,-0.6,train
OtBXNcAL_lE_19,ive been saying that a lot in this video blah blah blah blah,-1.8,train
OtBXNcAL_lE_20,um yea so anyways its really predictable,-1.8,train
OtBXNcAL_lE_21,i mean you can go see i personally didnt like it,-2.0,train
OtBXNcAL_lE_22,because i just got really bored with it,-2.0,train
OtBXNcAL_lE_23,um and its really unpredictable,-0.25,train
OtBXNcAL_lE_24,i just get so tired of unpredictable movies,-2.0,train
Oz06ZWiO20M_1,that was pretty funny and um stupid for movies had this really long like really not really long but like really intense rent a about it,1.4,train
Oz06ZWiO20M_2,um and it it is just like everybody saying it is bad,-2.4,train
Oz06ZWiO20M_3,i dont think its like the worst movie ive even seen just this year,0.0,train
Oz06ZWiO20M_4,but i would say i i enjoyed sucker punch,1.6,train
Oz06ZWiO20M_5,like i was more entertained by it than battle la which was just a slog and boring and i just try to totally uninteresting,0.2,train
Oz06ZWiO20M_6,and sucker punch is a failer but like a really ambitious weird the interesting idiosyncratic failure,-0.8,train
Oz06ZWiO20M_7,um it is bad,-2.2,train
Oz06ZWiO20M_8,but its not bad i think the way most people have been saying its bad,-0.2,train
Oz06ZWiO20M_9,its not bad in the way i was expecting it to be bad,-0.2,train
Oz06ZWiO20M_10,um it really is not trying to be a dramatic film or an action film,0.0,train
Oz06ZWiO20M_11,like i think most people thats their knock on it is that its not you know conventionally satisfying as like you know with drama that we dont get to know anything about these characters their play isnt interesting their path to freedom is not compelling and its basically telescoped within the first ten minutes of the movie where were sort of told whats gonna happen before it happens,-1.6,train
Oz06ZWiO20M_12,um and and all those things are true but i dont think its trying to be that,-0.6,train
Oz06ZWiO20M_13,i think its really much more like a musical,0.6,train
Oz06ZWiO20M_14,and i know this is gonna sound silly coz its such a broad goofy mainstream cult kind of movie,1.0,train
Oz06ZWiO20M_15,but it really has more in common with a musical or and opera or even a ballet than a regular narrative film,0.2,train
Oz06ZWiO20M_16,coz like am remains in narrative film is about character development and plot and then spectacle like in third place,-0.2,train
Oz06ZWiO20M_17,so its like puts some people in it and youre gonna enjoy spending time with them therere some,0.6,train
Oz06ZWiO20M_18,funny dialogue,1.4,train
Oz06ZWiO20M_19,make them compelling in their relationships compelling and then have a story thats like at five minutes this happens and at ten minutes this happens that like moves forward and has momentum,0.0,train
Oz06ZWiO20M_20,and then you know put in some action or some romance or sex or whatever like to keep people sort of engaged,0.8,train
Oz06ZWiO20M_21,um and thats what traditionl narrative movies do,0.4,train
Oz06ZWiO20M_22,and this movie is really much more like the plot is what little there is,-1.6,train
Oz06ZWiO20M_23,and the characters are they are all just place holders,-1.6,train
Oz06ZWiO20M_24,its really like like if you went to go see the ballet and its about the spectacles,0.8,train
Oz06ZWiO20M_25,like the story of swan lake is why people go see swan lake its the movement and the dancing and the music and the sets and the experience,1.8,train
POKffnXeBds_1,what can i say im just curious,0.0,train
POKffnXeBds_2,dont get me wrong kate hudson is is pretty fine looking but i just think its kind of stupid everyone says has a fat ass,-0.4,train
POKffnXeBds_3,yes she has a fat ass in terms of white girls but her ass isnt really that fat,-1.25,train
POKffnXeBds_4,first of all the movie was boring,-2.0,train
POKffnXeBds_5,i mean the movie really wasnt funny at all,-2.0,train
POKffnXeBds_6,all the all the funny parts werent funny,-2.0,train
POKffnXeBds_7,i mean the movie was i guess it was a waste of time,-1.2,train
POKffnXeBds_8,i wa hey she might like it but even then its not really funny at all,-2.0,train
POKffnXeBds_9,anne hathaway is really over rated in my opinion,-2.2,train
POKffnXeBds_10,i mean her acting is like so so and i cant believe she even won a oscar beleive she won an oscar or for best supporting actress or best actress something,-1.8,train
POKffnXeBds_11,i mean that movie was a waste of time,-2.6,train
POKffnXeBds_12,its two girls trying too hard,-1.6,train
POKffnXeBds_13,and it just really wasnt good,-2.8,train
PZ-lDQFboO8_1,i was a little bit disappointed in the film,-1.4,train
PZ-lDQFboO8_2,but the movie itself was just a little dry,-1.8,train
PZ-lDQFboO8_3,it didnt have a whole out of humor going on with it at least none that really made you wanna laugh out loud,-1.6,train
PZ-lDQFboO8_4,um even the kids and the audience itself just kind of chuckled a little bit gave a few laughs,-1.0,train
PZ-lDQFboO8_5,now im not gonna lie therere a few parts that have great action sequences now even though it is an animated film it did have some great fight scenes,1.4,train
PZ-lDQFboO8_6,um but as far as humor goes not as much as i was expecting,-1.6,train
